english,description,translation,status,translator_note,placeholders,entry_id,row_id,kind,previous_translation,source_locations,source_revision
Choose a Target,[battle] [tutorial] Title above the tutorial battle prompt shown after the current player plays a card that requires a battlefield target.,,missing,,,tx1_uah4msvwq3oomx6ovsli4necm4,row1_pznhgfqiqpaph6w4b6x6c5uiru,message,,src/cumulus/screens/TutorialBattleScreen.tsx:387:20,rev1_cd16508e826e678188e49a3ebd62b66703a2916ffaddd821f7d35b2ce7793159
Select a highlighted legal target.,[ui] Instruction beneath that title; the current player must activate one of the visually highlighted legal targets.,,missing,,,tx1_er5gq5gglyl4dlts6uitawwwjq,row1_5q6grd5dn5tmtp3rlhxx3ezyoq,message,,src/cumulus/screens/TutorialBattleScreen.tsx:391:23,rev1_99db1c04f836b9151d59b61fcbd419d5a166366366c0b3557ac06b5bef5cf1e6
Cancel,"Meaning: tutorial-target-cancel

[tutorial] Visible command that cancels the tutorial card's pending target selection.",,missing,,,tx1_aa4y7ywhbgtkcekztxw77c6qiy,row1_77zf7wetyetckrlmp7rmrh2bd4,message,,src/cumulus/screens/TutorialBattleScreen.tsx:401:24,rev1_677478c27a131188b8edd9ccfb43421cbb9c538d8c7a9d46d9acb19b57f3d5a3
Movement failed to send. Try again.,[tutorial] Error when a tutorial movement intent could not be submitted.,,missing,,,tx1_pkjyq7a7yijkue7y567xsjwlce,row1_z6wtesxl3p2ylnb2uivkuzeoqq,message,,src/cumulus/screens/TutorialBattleScreen.tsx:419:19,rev1_c0c03ace1eccbd4c2ff04ab5083366df10092d80b3236ba0a0438a853e0890bc
This character is exhausted and cannot move to the front rank.,[ui] Error when an exhausted Character cannot enter the front rank during the opponent's Dusk.,,missing,,,tx1_cos7lyeumt5lykxzs4glhfl73i,row1_pl56utddbpsyxo3igilopd3mdq,message,,src/cumulus/screens/TutorialBattleScreen.tsx:424:21,rev1_62597fd4c0583b52340e4e41ff2050f30a2e142ef23d862fc267c9d4d08ce5bf
No legal battlefield cell is available for this movement.,[tutorial] Error when a tutorial movement has no legal destination.,,missing,,,tx1_xjrc2rudq2i6poeto36idtlioa,row1_l5p6amfg27wql2ivb5o5xvzaxe,message,,src/cumulus/screens/TutorialBattleScreen.tsx:428:21,rev1_df4932b7807f75ae7830a1f3fefc6413248c14edfdace19b12f2cacf929643de
Tutorial complete,[battle] [tutorial] Battle complete.,,missing,,,tx1_qxcaveb3wfvz7kbte2fwvg47vi,row1_l6qufsruw5wruybcvsdhtxf77u,message,,src/cumulus/screens/TutorialBattleScreen.tsx:510:9,rev1_a4e66ca92a8d1f9575aa1350797ab9466e4be3ed093dbea55610486d68ec5e95
Victory,[battle] Victory headline.,,missing,,,tx1_zgb7jezxvzcdobrp2xozzjdzna,row1_ixyjff2cbs4wjtpuv2s7pltvpi,message,,src/cumulus/screens/TutorialBattleScreen.tsx:539:19,rev1_fed59686464bd78ce3f693864f5f65ad140d49f35a619fbe257c8e7248a93c36
How to Play,[tutorial] How to play title.,,missing,,,tx1_ptt3r4elyx7vzxsr2fsjyseb7m,row1_mmdqoewfbepx4cyl7ci76czn2e,message,,src/cumulus/screens/TutorialScreen.tsx:421:16,rev1_d4a62ce205e7ea9f2c95264ce7d7a0599de6dc2bd4cb89400097a22ebcc7a38c
Close how to play,[tutorial] How to play close.,,missing,,,tx1_pcjfnispih65cl3a67h4s4gwwy,row1_edfkencjgpp3hd5esuqmnjdobm,message,,src/cumulus/screens/TutorialScreen.tsx:422:21,rev1_65350c70d81ba6bbbb8a3a45f731e44917516b54ad9c88b530ea1d785dfdc178
Opponent card flipping face up,[tutorial] Opponent card flipping.,,missing,,,tx1_pbtz4htmpdsponanusyve4yiaa,row1_z7hhk5v4rkr6xsdh4ylfuoddjy,message,,src/cumulus/screens/TutorialScreen.tsx:1166:26,rev1_11904bdb36800568eb9aa9e58679be8a9e7456e9efd81e0224c983378c3cee91
{winner_name} wins the challenge. {loser_name} dissolves into the opponent void.,[accessibility] [tutorial] Narration after a tutorial challenge whose losing card enters the opponent's Void. winner_name and loser_name are canonical card display names with unknown grammatical gender.,,missing,,loser_name; winner_name,tx1_jgg6meysg6seczloz533rghmp4,row1_olfd25tvqhx3vp77s3yioivxuu,message,,src/cumulus/screens/TutorialScreen.tsx:1466:13,rev1_5b9f2bcc534e1cac0bc8f8a41f71ffec8aedb9e9c2d2889accef0c8b097da55e
{winner_name} wins the challenge. {loser_name} dissolves into the player void.,[accessibility] [tutorial] Narration after a tutorial challenge whose losing card enters the local player's Void. winner_name and loser_name are canonical card display names with unknown grammatical gender.,,missing,,loser_name; winner_name,tx1_7qpbigvacz7aruotpfcqsd2ubq,row1_maipattjpznhx6w6l5r3pl4kka,message,,src/cumulus/screens/TutorialScreen.tsx:1474:13,rev1_8173c2650fcb0d53eb2e8cdd3d3a5a4b3dce7a95ad612de1e19bce1f5ba3ef6d
Drag {source_card_name} to block {opposing_card_name}.,[tutorial] Drag to block.,,missing,,opposing_card_name; source_card_name,tx1_6baag3mydg6pgtg6s3otpxjida,row1_qiwbhcepnrr4h2uuhsaskzbwki,message,,src/cumulus/screens/TutorialScreen.tsx:3021:30,rev1_b39d175f14f9a6b1059d19020379610f6396099676356a1d26aa49f28517034a
Annotate {card_name},[battle] Title of the optional player note editor for a battle card. card_name is the canonical display name and has unknown grammatical gender.,,missing,,card_name,tx1_eqk5osctrez7o3hxmpjgrwn7mm,row1_g4jjj37ib4crx5zi4r2ijkbjdm,message,,src/cumulus/screens/battle-overlays/BattleCardNoteOverlay.tsx:51:14,rev1_9382bdf1f652c06d3115a7f3e25fd495b096033840d61a14cb957829eef2ae10
Notes appear on the card and in the inspector.,[battle] Card note subtitle.,,missing,,,tx1_kctfae7ueck7dnjl6qej5mmhiu,row1_6uils7pot7gs7lbfth4vbxw47e,message,,src/cumulus/screens/battle-overlays/BattleCardNoteOverlay.tsx:56:17,rev1_619d7a2e2d0e71ea29074f61a2fd3f7f038c60aa66e048c9400be0ab1b202350
Cancel note,[battle] Card note cancel.,,missing,,,tx1_2uvcqmxeaoedff2m4tymvvt6ge,row1_3rsftlnr3onqq65rxizqycqkhq,message,,src/cumulus/screens/battle-overlays/BattleCardNoteOverlay.tsx:60:19,rev1_d8b0449456484b4782d861a0e839eff6854f1f895fbbad310ebd0b62009fa0b1
Note Text,[battle] Card note text label.,,missing,,,tx1_lyabcehxzkzda4rpaf6lodrmgy,row1_bvz77dwjl75rsc2bqeifv22ley,message,,src/cumulus/screens/battle-overlays/BattleCardNoteOverlay.tsx:72:20,rev1_20e9f4aed18ba0a983ea1c180dec5e9d402b78db811ac11508db51382f1c0b6e
Short reminder,[battle] Card note placeholder.,,missing,,,tx1_m6wuvpaw6hyr2v2iexsilj2wsi,row1_r7xideifrflnoy53ngsk2tf7ce,message,,src/cumulus/screens/battle-overlays/BattleCardNoteOverlay.tsx:75:26,rev1_8cfb9d9a3a6188f5e521363ed03867bb46bb2b883288e2bfc8a50a10d1ab7c7b
{count}/200 characters,[battle] Card note character count.,,missing,,count,tx1_ksxnby4nczywnbkvlhwjp246eu,row1_ztjnrpxit346hb6csihvpjbjze,message,,src/cumulus/screens/battle-overlays/BattleCardNoteOverlay.tsx:79:29,rev1_d8f3b73319d0f45cbd0cb985f918543d85aa32b1ef496dc69b6baad84107c374
A note needs text.,[battle] Card note error.,,missing,,,tx1_2psuhp7xlegtjvtkcbqn43ffpe,row1_dqplbv76znuinyojob2mydtjke,message,,src/cumulus/screens/battle-overlays/BattleCardNoteOverlay.tsx:87:19,rev1_8f077916e1df96a79fe2de7813a866185551b22b0a291bfb0ae793b355e6a43d
Expiry,[battle] Card note expiry label.,,missing,,,tx1_xnitk35yud4sr4l2flnruswy3m,row1_mtyrfdjygvawvihcq5ocied2j4,message,,src/cumulus/screens/battle-overlays/BattleCardNoteOverlay.tsx:101:22,rev1_70a590052669b9d12e0bf49695bea19d9856ca0dfc1a0945b9f806bc89616bef
Note expiry,[accessibility] [battle] Card note expiry name.,,missing,,,tx1_43y5jfkij6x2gkf45p5j3b6yri,row1_i3qnpblswjzva5qrwp4yxyy6dy,message,,src/cumulus/screens/battle-overlays/BattleCardNoteOverlay.tsx:104:24,rev1_1424d29dd7892c0abc800cf0e7db21991ba314934aeefefcfb58eea0843c1796
End of Next Turn,[battle] Card note expiry next turn.,,missing,,,tx1_lqnahmh4jg6kkfl6t4ildloz74,row1_c7v3se44vea52v56jcvssc4rm4,message,,src/cumulus/screens/battle-overlays/BattleCardNoteOverlay.tsx:113:24,rev1_d3247c90b075e6cd1dd8d7e4e3b9dc25c81a2f0f66248176c901ef3c191928af
End of This Turn,[battle] Card note expiry this turn.,,missing,,,tx1_vtthaa5s4ffkk3hpzybcaurcve,row1_wlb5txzxpx54bmeybnkpeb6rmm,message,,src/cumulus/screens/battle-overlays/BattleCardNoteOverlay.tsx:120:24,rev1_5bb5dfae1caf4223b4d09bd7141c1bbfb128accb13d5beb63e3d602704c46a9c
After a Number of Turns,[battle] Card note expiry numbered.,,missing,,,tx1_rvy7njpjficzf4ldyrd7koujie,row1_akzityat4zb5pnj5sdvtz7fgrm,message,,src/cumulus/screens/battle-overlays/BattleCardNoteOverlay.tsx:127:24,rev1_dfb6ffea9ddb7742ca310aee224dde76ac1a86b88328d9d2553ebdc377897c0d
Manual Dismissal,[battle] Card note expiry manual.,,missing,,,tx1_5ywsdfhw5qxpxf5mesqer2hdni,row1_cn6fp2dscwdloyiytjlqkkbbla,message,,src/cumulus/screens/battle-overlays/BattleCardNoteOverlay.tsx:134:24,rev1_71fde49eb06e27e2780fe98801047afdaa5f570e8aea13eac8ee1985246defc1
Turns Before Expiry,[battle] Card note turns label.,,missing,,,tx1_hbla4sc65didthjhrvu253e35q,row1_52ebzax2gwq6ufr5wvaozbcwoi,message,,src/cumulus/screens/battle-overlays/BattleCardNoteOverlay.tsx:147:22,rev1_833f7bd4c2a554540bb2d7525703413e3555a68bf0ac833475ac90d54a8135da
Use one fewer turn,[battle] Card note fewer turn.,,missing,,,tx1_xilzereezez43v4b7k52t4sxza,row1_t4s3y4bt6rueiiwjn5d4d5l7fq,message,,src/cumulus/screens/battle-overlays/BattleCardNoteOverlay.tsx:152:31,rev1_1b0fa05efd4135fd3b0ece2d11ebb0bf34a2b2de5cbc353c91afd7c39d24ed35
Use one more turn,[battle] Card note more turn.,,missing,,,tx1_kqjhqjd2j6p2g6fjbon6ghyj5m,row1_ymhfkjsdn4rliez3pgmhbn3qw4,message,,src/cumulus/screens/battle-overlays/BattleCardNoteOverlay.tsx:156:31,rev1_59c925bd3bfb7b623e647cea432d9ed1b20787d53a4b3609e95645396aa1a683
Cancel,"Meaning: card-note-cancel

[battle] Card note cancel action.",,missing,,,tx1_cptyitcz5oalgg5hwqyv2u3rdq,row1_hhzsw35evwkkfjrl5ascnvtbcq,message,,src/cumulus/screens/battle-overlays/BattleCardNoteOverlay.tsx:179:20,rev1_dae6b05733b81b8c95f1661df0a4ba97f92d2448ee37fa77e23c99eb1aecc9af
Add Note,[battle] Card note add action.,,missing,,,tx1_326453o47oio4phlf2qahztbky,row1_d5ycby7bwvrou7cmbryigjnavm,message,,src/cumulus/screens/battle-overlays/BattleCardNoteOverlay.tsx:188:20,rev1_847d6200b40b6fb9ccb34460452fe1446e278e25e419baeafd5fa032e9eb0abd
Top to bottom. Confirm commits one battle command.,[battle] Instruction beneath the battle deck-order title. The player arranges cards from the top of the deck to the bottom before committing one battle command.,,missing,,,tx1_vlecbi55vknnabq4e2bnw3aw5y,row1_z2n62kbxo457yb4gk3ir5onooi,message,,src/cumulus/screens/battle-overlays/BattleDeckOrderOverlay.tsx:69:17,rev1_4904686b32bd9fce7c395d65a03f9fb578ae0716e335be030285ba6ec062f4e4
Cancel deck ordering,[accessibility] [battle] Name for the command that closes battle deck ordering without committing it.,,missing,,,tx1_gs7vx3g4qfl37esqhdhbiuq5vy,row1_mjokuix72gnpurivxdwokwoyiq,message,,src/cumulus/screens/battle-overlays/BattleDeckOrderOverlay.tsx:73:19,rev1_b984b1982f449923345026b4188b49cdf503a868128828eb9add0a4679d8efcf
Cancel,"Meaning: deck-order-cancel

[battle] Deck order cancel action.",,missing,,,tx1_jzkwjb24ekbqyw2sfmzzpqis5e,row1_tubqvdcjlslj6jg3ooclszcl7e,message,,src/cumulus/screens/battle-overlays/BattleDeckOrderOverlay.tsx:99:20,rev1_5affe6b50021fe6e277a7d72958169a958dc7283a0b2bb96abefbe6080d98dc8
Confirm Order,[battle] Deck order confirm action.,,missing,,,tx1_zaf6tahxfuj3fbvgjaspp75s3e,row1_de3lxpf2ad5wq2ploixfle6p5u,message,,src/cumulus/screens/battle-overlays/BattleDeckOrderOverlay.tsx:108:20,rev1_8de3bf972253ab129afee395273066ca549c84c71177d368a1cdfdd23a41da8a
Dreamwell History,[battle] Dreamwell history title.,,missing,,,tx1_b7mnlxvo6p4ptqupce43obqnda,row1_tww52eeluvbo7whzkekhqv254u,message,,src/cumulus/screens/battle-overlays/BattleDreamwellHistoryOverlay.tsx:31:14,rev1_2b3504f75658969e237c136db00e8f3c49393486fb2d312ffaae351023f3b5b4
"Shared draws, most recent first.",[battle] Dreamwell history subtitle.,,missing,,,tx1_dzumal6hlyfjzizeheguadfwri,row1_v3iaw6uscjb36xcpnc6zxmbgo4,message,,src/cumulus/screens/battle-overlays/BattleDreamwellHistoryOverlay.tsx:32:17,rev1_1f88f5ca5ed7b8630a33c30f57dc7b205f597e0b915ca7d4e76a4e4cccf8eab7
Close Dreamwell history,[battle] Dreamwell history close action.,,missing,,,tx1_xs5awtfwfdzw3uqsk2ve4pkqeu,row1_otaxisjugaizkv7h2ulsyvn4va,message,,src/cumulus/screens/battle-overlays/BattleDreamwellHistoryOverlay.tsx:36:19,rev1_b97965ac39e9f46ac6d37c18ae3b7251cc173acd3e8ea93ef1f25f3002815568
No Dreamwell cards drawn yet.,[battle] Dreamwell history empty.,,missing,,,tx1_fo63ss6if54ll7ck3l2ao5n5ae,row1_3rygw23yzq32vm3w5nxmndd2da,message,,src/cumulus/screens/battle-overlays/BattleDreamwellHistoryOverlay.tsx:62:15,rev1_3f91214bb8a67af861c653caf4370b7e670461f88121267b96631d280ba864ec
Create {count} Figments,"[battle] [developer] Primary action that creates one or more configured Figments in the battle developer creation dialog. count is an integer from 1 through the dialog's configured maximum; activating the control creates exactly that many.

Conditions: count.plural=other",,missing,,count,tx1_z3mx4mt25lrnid5uxtx7esgh6y,row1_nrobc4vcsq2zgm7ggneg5ymtdm,message,,src/cumulus/screens/battle-overlays/BattleFigmentCreatorOverlay.tsx:268:20,rev1_b7f2e67423c0cbfc1ef116cfb10fe7ec474130d6ac3a5779bd19961854510003
Create Figment,"[battle] [developer] Primary action that creates one or more configured Figments in the battle developer creation dialog. count is an integer from 1 through the dialog's configured maximum; activating the control creates exactly that many.

Conditions: count.plural=one",,missing,,count,tx1_z3mx4mt25lrnid5uxtx7esgh6y,row1_mgpk33w2v2nvwrl3iqx3vkoka4,message,,src/cumulus/screens/battle-overlays/BattleFigmentCreatorOverlay.tsx:268:20,rev1_791423266f65b64c98f5838dbab6f97c3751a056bf50e62a89e7ba8307e88be9
Create {count} Figments,"[battle] [developer] Primary action that creates one or more configured Figments in the battle developer creation dialog. count is an integer from 1 through the dialog's configured maximum; activating the control creates exactly that many.

Conditions: count.plural=few",,missing,,count,tx1_z3mx4mt25lrnid5uxtx7esgh6y,row1_vy3ayhxok5zta7kkxzalulh2vu,message,,src/cumulus/screens/battle-overlays/BattleFigmentCreatorOverlay.tsx:268:20,rev1_b5a4281ac2895add1ecb9c6e65c4507bc7e1aabd8c20a36099dfa572299aa2a3
Create {count} Figments,"[battle] [developer] Primary action that creates one or more configured Figments in the battle developer creation dialog. count is an integer from 1 through the dialog's configured maximum; activating the control creates exactly that many.

Conditions: count.plural=many",,missing,,count,tx1_z3mx4mt25lrnid5uxtx7esgh6y,row1_ok3o4eux3gu35jewn573rpby54,message,,src/cumulus/screens/battle-overlays/BattleFigmentCreatorOverlay.tsx:268:20,rev1_5be40b54324e6ab40a776965b77f93518336ed932660779d71b7a7a8aa6acfaa
Reroll Avatars,[journey] Start reroll action.,,missing,,,tx1_opnlj5br4mz2no3vgvxzlkzjpi,row1_um76hzhg3y5stfkbs26kdq36we,message,,src/cumulus/screens/journey-start-desktop.tsx:314:18; src/cumulus/screens/journey-start-mobile.tsx:295:18,rev1_4d31e9e3fa81392fce9f56609c28256d72d62ba313e5e2654d30b3295fcba962
Choose Your Avatar,[dream-avatar] [journey] Title and actions on the Dream Avatar selection screen.,,missing,,,tx1_afayk6y2i7tzrboi27ao7gwpeq,row1_3lvuv2tlepbtdexdw45nju4cwq,message,,src/cumulus/screens/journey-start-desktop.tsx:327:18; src/cumulus/screens/journey-start-mobile.tsx:280:16,rev1_3fa396b15386a1aefaa83404cd7e3ac5c6e77c889de5a84350302928c5ca830e
Choose,[dream-avatar] [journey] Command that chooses the currently selected Dream Avatar or starting-deck option.,,missing,,,tx1_geh3mm6sysqok6kuja3hbpr5lu,row1_5lprtlqovr4y3ue4yzz24l4gom,message,,src/cumulus/screens/journey-start-desktop.tsx:362:28; src/cumulus/screens/journey-start-mobile.tsx:339:26,rev1_4643520b672d0049c3e96725fb3c16069ad2e42411b601c41c19ac3d0ed4d263
Previous,[dream-avatar] [journey] Command that moves to the previous Dream Avatar offer.,,missing,,,tx1_lsx62g6x3vlxa6dn3pi3wa3a6a,row1_r3dc2zgyvpfmyshlip6pev5xxe,message,,src/cumulus/screens/journey-start-mobile.tsx:179:15,rev1_896d32e8e2f8aca144a39f190d3a731e03e33ce6228602c5dcdb2fbada5d0cd2
Next,[dream-avatar] [journey] Command that moves to the next Dream Avatar offer.,,missing,,,tx1_ykuk5nnlrnqmpmg7tgzwxoe6iy,row1_66gd6iwxkjnc5smtc6yaf4rkb4,message,,src/cumulus/screens/journey-start-mobile.tsx:183:15,rev1_30ed50e37ce0eff03292e98b77b7b06cfec94eea9be99055eb62bd5853f3477b
Yes,[battle] Affirmative option in a battle confirmation prompt.,,missing,,,tx1_skbgfzn35eslr56rhlezlqezrq,row1_juq2pe7u42zklmh6bqhihp4dwm,message,,src/runtime/localization/battle-prompt-messages.ts:15:14,rev1_b99ec43028dc14c58ec4001b4375244f07078aeaace1a50000409fff8c51d8d8
Skip,"Meaning: battle-confirm-skip

[battle] Option that declines a battle confirmation prompt.",,missing,,,tx1_pzd3v3x6mrqvivvpu2n4wxslja,row1_ln3rfogeilumezludm5you2ur4,message,,src/runtime/localization/battle-prompt-messages.ts:20:14,rev1_ab3e9d5999e828d11579c94bc966370d95f6c6d6e47db672f33359af251c49e2
Choose an option,[battle] Safe title for an imported battle prompt whose specific title is unknown.,,missing,,,tx1_lzr4z3fg6fm5eq2xiatwpi5mti,row1_77d47gxuqdqn4vrgzaaipd4z2a,message,,src/runtime/localization/battle-prompt-messages.ts:25:14,rev1_56aead86160b72b6edf15060489bddcc83310b2f86400f9b765cfd87db819573
Choose an available option to continue.,[battle] Safe instruction for an imported battle prompt whose specific instructions are unknown.,,missing,,,tx1_s6o2fnfwkef4ds3hedqku4hifa,row1_mihjrikj75rcsv5zkrupjpyyx4,message,,src/runtime/localization/battle-prompt-messages.ts:30:14,rev1_f423c2eef342b7afb4b115c29c0812bb9d8c7475b935b7729ff9541722511b64
Choose this option,[battle] Safe option label for an imported battle prompt whose specific option meaning is unknown.,,missing,,,tx1_ugi4skpf7s3yxxm56sz6iydoh4,row1_apr6tnwyu5nvhlphfeu24knhhu,message,,src/runtime/localization/battle-prompt-messages.ts:35:14,rev1_4b2c335ca4fb0ba9e0a95fe0dcf68e6f107d4b560ea5ad9469cc364a1f1cfc9f
Switch to the Opponent side to resolve this choice.,[battle] Polite battle status shown when the pending choice belongs to the opposing side controlled by the local user.,,missing,,,tx1_byxtvi3gc6vow5sq5z7v564ufy,row1_4lhu6y27dhliloxwznwn3txkoq,message,,src/runtime/localization/battle-prompt-messages.ts:41:11,rev1_f0a5eb2f15427ced1816dc94512b5e7919803d2e89ffabae042c98b71dee6a87
Switch to the Player side to resolve this choice.,[battle] Polite battle status shown when the pending choice belongs to the player side controlled by the local user.,,missing,,,tx1_jqjn2mfq3vl7h6nd7drf3iuqky,row1_hcupxpcwb5is7d5o75hvcgfh5e,message,,src/runtime/localization/battle-prompt-messages.ts:45:11,rev1_8982b375747289b1da0dca5d856d838c2009351261be4b72a7c809ef429ad966
